publication,page_number,column,x,y,width,height,entry_id,state_name,name,population,county_name,post_reference,post_reference_type
Arkansas,8,0,270,273,230,15,Arka_008_00_04362,ARKANSAS,HAMPTON,353,CALHOUN,,
Arkansas,8,0,270,408,350,30,Arka_008_00_04367,ARKANSAS,HANCOCK,70,CRAIGHEAD,MONETTE,R.D.
Arkansas,8,0,270,453,200,15,Arka_008_00_04369,ARKANSAS,HARDY,329,SHARP,,
Arkansas,8,0,270,483,230,15,Arka_008_00_04371,ARKANSAS,HARMONY,50,JOHNSON,,
Arkansas,8,0,270,528,250,15,Arka_008_00_04373,ARKANSAS,HARRISBURG,942,POINSETT,,
Arkansas,8,0,270,648,230,15,Arka_008_00_04379,ARKANSAS,HARRISON,1602,BOONE,,
Arkansas,8,0,270,1023,250,15,Arka_008_00_04394,ARKANSAS,HARTFORD,1780,SEBASTIAN,,
Arkansas,8,0,270,1188,230,15,Arka_008_00_04402,ARKANSAS,HARTMAN,500,JOHNSON,,
Arkansas,8,0,270,1278,230,15,Arka_008_00_04406,ARKANSAS,HASKELL,100,SALINE,,
Arkansas,8,0,270,1323,230,15,Arka_008_00_04408,ARKANSAS,HATFIELD,300,POLK,,
Arkansas,8,0,270,1383,250,15,Arka_008_00_04411,ARKANSAS,HATTIEVILLE,50,CONWAY,,
Arkansas,8,0,270,1413,230,15,Arka_008_00_04413,ARKANSAS,HAVANA,621,YELL,,
Arkansas,8,0,270,1473,230,15,Arka_008_00_04417,ARKANSAS,HAWES,50,GARLAND,,
Arkansas,8,0,270,1503,230,15,Arka_008_00_04419,ARKANSAS,HAYNES,350,LEE,,
Arkansas,8,0,270,1578,350,30,Arka_008_00_04422,ARKANSAS,HAZELGROVE,25,INDEPENDENCE,CORD,P.O.
Arkansas,8,0,270,1623,230,15,Arka_008_00_04424,ARKANSAS,HAZEN,687,PRAIRIE,,
Arkansas,8,1,905,322,264,12,Arka_008_01_04429,ARKANSAS,HEBER SPRINGS,2000,CLEBURNE,,
Arkansas,8,1,905,502,154,12,Arka_008_01_04440,ARKANSAS,HECTOR,115,POPE,,
Arkansas,8,1,905,538,214,12,Arka_008_01_04442,ARKANSAS,HELENA,10470,PHILLIPS,,
Arkansas,8,1,905,1162,214,12,Arka_008_01_04464,ARKANSAS,HEMP-WALLACE,,GARLAND,,
Arkansas,8,1,905,1186,174,12,Arka_008_01_04466,ARKANSAS,HENSLEY,410,SALINE,,
Arkansas,8,1,905,1210,204,12,Arka_008_01_04468,ARKANSAS,HERMITAGE,247,BRADLEY,,
Arkansas,8,1,905,1306,184,12,Arka_008_01_04474,ARKANSAS,HETH,,ST. FRANCIS,,
Arkansas,8,1,905,1342,234,12,Arka_008_01_04476,ARKANSAS,HICKORY PLAINS,250,PRAIRIE,,
Arkansas,8,2,1554,276,290,15,Arka_008_02_04480,ARKANSAS,HICKORY RIDGE,300,CROSS,,
Arkansas,8,2,1554,304,230,15,Arka_008_02_04482,ARKANSAS,HIGDEN,336,CLEBURNE,,
Arkansas,8,2,1554,346,230,15,Arka_008_02_04484,ARKANSAS,HIGGINSON,192,WHITE,,
Arkansas,8,2,1554,374,200,15,Arka_008_02_04486,ARKANSAS,HIGHFILL,,BENTON,,
Arkansas,8,2,1554,402,200,15,Arka_008_02_04488,ARKANSAS,HIGHLAND,50,PIKE,,
Arkansas,8,2,1554,430,260,15,Arka_008_02_04490,ARKANSAS,HINDSVILLE,200,MADISON,,
Arkansas,8,2,1554,514,230,15,Arka_008_02_04494,ARKANSAS,HIRAM,110,CLEBURNE,,
Arkansas,8,2,1554,542,230,15,Arka_008_02_04496,ARKANSAS,HIWASSE,125,BENTON,,
Arkansas,8,2,1554,584,350,15,Arka_008_02_04498,ARKANSAS,HOGAN,40,VAN BUREN,GLADYS,P.O.
Arkansas,8,2,1554,612,240,15,Arka_008_02_04500,ARKANSAS,HOLLAND,200,FAULKNER,,
Arkansas,8,2,1554,654,260,15,Arka_008_02_04503,ARKANSAS,HOLLY GROVE,536,MONROE,,
Arkansas,8,2,1554,724,260,15,Arka_008_02_04507,ARKANSAS,HOLLY SPRINGS,113,DALLAS,,
Arkansas,8,2,1554,794,230,15,Arka_008_02_04510,ARKANSAS,HOLLYWOOD,150,CLARK,,
Arkansas,8,2,1554,836,350,29,Arka_008_02_04513,ARKANSAS,HOLMES,20,RANDOLPH,WALNUT RIDGE,P.O.
Arkansas,8,2,1554,878,160,15,Arka_008_02_04515,ARKANSAS,HON,75,SCOTT,,
Arkansas,8,2,1554,906,240,15,Arka_008_02_04517,ARKANSAS,HOPE,3639,HEMPSTEAD,,
Arkansas,8,2,1554,1396,230,15,Arka_008_02_04537,ARKANSAS,HORATIO,605,SEVIER,,
Arkansas,10,0,220,1023,400,25,Arka_010_00_04557,ARKANSAS,HOUSTON,250,PERRY,,
Arkansas,10,0,220,1113,450,25,Arka_010_00_04561,ARKANSAS,HOWELL,150,WOODRUFF,,
Arkansas,10,0,220,1163,450,25,Arka_010_00_04563,ARKANSAS,HOXIE,915,LAWRENCE,,
Arkansas,10,0,220,1333,450,25,Arka_010_00_04569,ARKANSAS,HUGHES,,ST. FRANCIS,,
Arkansas,10,0,220,1443,500,25,Arka_010_00_04572,ARKANSAS,HUMPHREY,380,JEFFERSON,,
Arkansas,10,0,220,1573,400,25,Arka_010_00_04576,ARKANSAS,HUNT,100,JOHNSON,,
Arkansas,10,0,220,1623,450,25,Arka_010_00_04578,ARKANSAS,HUNTER,508,WOODRUFF,,
Arkansas,10,0,220,1673,550,25,Arka_010_00_04580,ARKANSAS,HUNTINGTON,1700,SEBASTIAN,,
Arkansas,10,0,220,1803,500,25,Arka_010_00_04585,ARKANSAS,HUNTSVILLE,540,MADISON,,
Arkansas,10,0,220,1933,450,25,Arka_010_00_04589,ARKANSAS,HUTTIG,1240,UNION,,
Arkansas,10,0,220,2023,500,25,Arka_010_00_04592,ARKANSAS,IMBODEN,600,LAWRENCE,,
Arkansas,10,0,220,2173,450,25,Arka_010_00_04597,ARKANSAS,INGALLS,25,BRADLEY,,
Arkansas,10,1,855,260,195,15,Arka_010_01_04708,ARKANSAS,IONE,50,LOGAN,,
Arkansas,10,1,855,350,385,15,Arka_010_01_04713,ARKANSAS,ISLAND,25,SEBASTIAN,BEVERLY,P.O.
Arkansas,10,1,855,380,185,15,Arka_010_01_04715,ARKANSAS,IUKA,200,IZARD,,
Arkansas,10,1,855,410,285,15,Arka_010_01_04717,ARKANSAS,JACKSONVILLE,250,PULASKI,,
Arkansas,10,1,855,455,335,15,Arka_010_01_04720,ARKANSAS,JAMESTOWN,114,INDEPENDENCE,,
Arkansas,10,1,855,485,215,15,Arka_010_01_04722,ARKANSAS,JASPER,242,NEWTON,,
Arkansas,10,1,855,530,265,15,Arka_010_01_04725,ARKANSAS,JEFFERSON,50,JEFFERSON,,
Arkansas,10,1,855,575,195,15,Arka_010_01_04728,ARKANSAS,JELKS,,WOODRUFF,,
Arkansas,10,1,855,620,175,15,Arka_010_01_04730,ARKANSAS,JENNIE,,CHICOT,,
Arkansas,10,1,855,665,305,15,Arka_010_01_04732,ARKANSAS,JENNY LIND,500,SEBASTIAN,,
Arkansas,10,1,855,695,225,15,Arka_010_01_04734,ARKANSAS,JERSEY,25,BRADLEY,,
Arkansas,10,1,855,740,225,15,Arka_010_01_04737,ARKANSAS,JESUP,20,LAWRENCE,,
Arkansas,10,1,855,785,285,15,Arka_010_01_04739,ARKANSAS,JEWELL,,LITTLE RIVER,,
Arkansas,10,1,855,815,285,15,Arka_010_01_04741,ARKANSAS,JOINER,200,MISSISSIPPI,,
Arkansas,10,1,855,875,305,15,Arka_010_01_04743,ARKANSAS,JONESBORO,7123,CRAIGHEAD,,
Arkansas,10,1,855,1520,225,15,Arka_010_01_04767,ARKANSAS,JUDSONIA,746,WHITE,,
Arkansas,10,1,855,260,195,15,Arka_010_01_04773,ARKANSAS,IONE,50,LOGAN,,
Arkansas,10,1,855,350,385,15,Arka_010_01_04778,ARKANSAS,ISLAND,25,SEBASTIAN,BEVERLY,P.O.
Arkansas,10,1,855,380,185,15,Arka_010_01_04780,ARKANSAS,IUKA,200,IZARD,,
Arkansas,10,1,855,410,285,15,Arka_010_01_04782,ARKANSAS,JACKSONVILLE,250,PULASKI,,
Arkansas,10,1,855,455,335,15,Arka_010_01_04785,ARKANSAS,JAMESTOWN,114,INDEPENDENCE,,
Arkansas,10,1,855,485,215,15,Arka_010_01_04787,ARKANSAS,JASPER,242,NEWTON,,
Arkansas,10,1,855,530,265,15,Arka_010_01_04790,ARKANSAS,JEFFERSON,50,JEFFERSON,,
Arkansas,10,1,855,575,195,15,Arka_010_01_04793,ARKANSAS,JELKS,0,WOODRUFF,,
Arkansas,10,1,855,620,175,15,Arka_010_01_04795,ARKANSAS,JENNIE,0,CHICOT,,
Arkansas,10,1,855,665,305,15,Arka_010_01_04797,ARKANSAS,JENNY LIND,500,SEBASTIAN,,
Arkansas,10,1,855,695,225,15,Arka_010_01_04799,ARKANSAS,JERSEY,25,BRADLEY,,
Arkansas,10,1,855,740,225,15,Arka_010_01_04802,ARKANSAS,JESUP,20,LAWRENCE,,
Arkansas,10,1,855,785,285,15,Arka_010_01_04804,ARKANSAS,JEWELL,0,LITTLE RIVER,,
Arkansas,10,1,855,815,285,15,Arka_010_01_04806,ARKANSAS,JOINER,200,MISSISSIPPI,,
Arkansas,10,1,855,875,305,15,Arka_010_01_04808,ARKANSAS,JONESBORO,7123,CRAIGHEAD,,
Arkansas,10,1,855,1520,225,15,Arka_010_01_04832,ARKANSAS,JUDSONIA,746,WHITE,,
Arkansas,10,2,1500,256,318,14,Arka_010_02_04838,ARKANSAS,JUNCTION CITY,1065,UNION,,
Arkansas,10,2,1500,354,258,14,Arka_010_02_04844,ARKANSAS,KEDRON,118,CLEVELAND,,
Arkansas,10,2,1500,382,258,14,Arka_010_02_04846,ARKANSAS,KEISER,0,MISSISSIPPI,,
Arkansas,10,2,1500,424,218,14,Arka_010_02_04848,ARKANSAS,KENSETT,200,WHITE,,
Arkansas,10,2,1500,466,188,14,Arka_010_02_04850,ARKANSAS,KEO,250,LONOKE,,
Arkansas,10,2,1500,536,208,14,Arka_010_02_04855,ARKANSAS,KERRS,300,LONOKE,,
Arkansas,10,2,1500,578,288,14,Arka_010_02_04857,ARKANSAS,KINGSLAND,445,CLEVELAND,,
Arkansas,10,2,1500,648,258,14,Arka_010_02_04862,ARKANSAS,KINGSTON,150,MADISON,,
Arkansas,10,2,1500,676,188,14,Arka_010_02_04864,ARKANSAS,KIRBY,100,PIKE,,
Arkansas,10,2,1500,746,238,14,Arka_010_02_04867,ARKANSAS,KNOB CREEK,60,IZARD,,
Arkansas,10,2,1500,774,198,14,Arka_010_02_04869,ARKANSAS,KNOBEL,362,CLAY,,
Arkansas,10,2,1500,816,268,14,Arka_010_02_04872,ARKANSAS,KNOXVILLE,307,JOHNSON,,
Arkansas,10,2,1500,858,188,14,Arka_010_02_04875,ARKANSAS,LACEY,100,DREW,,
Arkansas,10,2,1500,886,228,14,Arka_010_02_04877,ARKANSAS,LACROSSE,150,IZARD,,
Arkansas,10,2,1500,942,358,28,Arka_010_02_04880,ARKANSAS,LADD,200,JEFFERSON,PINE BLUFF,R.D.
Arkansas,10,2,1500,984,188,14,Arka_010_02_04882,ARKANSAS,LAFE,37,GREENE,,
Arkansas,10,2,1500,1026,218,14,Arka_010_02_04884,ARKANSAS,LA GRANGE,310,LEE,,
Arkansas,10,2,1500,1068,288,14,Arka_010_02_04886,ARKANSAS,LAKE CITY,448,CRAIGHEAD,,
Arkansas,10,2,1500,1180,228,14,Arka_010_02_04892,ARKANSAS,LAKEPORT,25,CHICOT,,
Arkansas,10,2,1500,1222,308,14,Arka_010_02_04894,ARKANSAS,LAKE VILLAGE,1074,CHICOT,,
Arkansas,10,2,1500,1362,238,14,Arka_010_02_04900,ARKANSAS,LAMAR,520,JOHNSON,,
Arkansas,11,0,212,235,450,16,Arka_011_00_04907,ARKANSAS,LANEBURG,75,NEVADA,,
Arkansas,11,0,212,264,380,16,Arka_011_00_04909,ARKANSAS,LAPILE,150,UNION,,
Arkansas,11,0,212,292,770,30,Arka_011_00_04911,ARKANSAS,LAUGHLIN,50,COLUMBIA,STEPHENS,R.D.
Arkansas,11,0,212,334,480,16,Arka_011_00_04913,ARKANSAS,LAURATOWN,50,LAWRENCE,,
Arkansas,11,0,212,362,480,16,Arka_011_00_04915,ARKANSAS,LAVACA,350,SEBASTIAN,,
Arkansas,11,0,212,432,400,16,Arka_011_00_04918,ARKANSAS,LAWSON,200,UNION,,
Arkansas,11,0,212,460,430,16,Arka_011_00_04920,ARKANSAS,LEAD HILL,700,BOONE,,
Arkansas,11,0,212,502,430,16,Arka_011_00_04923,ARKANSAS,LEDWIDGE,46,PERRY,,
Arkansas,11,0,212,530,380,16,Arka_011_00_04925,ARKANSAS,LEOLA,398,GRANT,,
Arkansas,11,0,212,600,400,16,Arka_011_00_04930,ARKANSAS,LEONARD,100,CLAY,,
Arkansas,11,0,212,642,480,16,Arka_011_00_04932,ARKANSAS,LEPANTO,154,POINSETT,,
Arkansas,11,0,212,740,450,16,Arka_011_00_04937,ARKANSAS,LESLIE,1898,SEARCY,,
Arkansas,11,0,212,866,400,16,Arka_011_00_04943,ARKANSAS,LETONA,100,WHITE,,
Arkansas,11,0,212,894,380,16,Arka_011_00_04945,ARKANSAS,LEVY,0,PULASKI,,
Arkansas,11,0,212,922,600,16,Arka_011_00_04947,ARKANSAS,LEWISVILLE,1500,LAFAYETTE,,
Arkansas,11,0,212,1048,380,16,Arka_011_00_04953,ARKANSAS,LEXA,0,PHILLIPS,,
Arkansas,11,0,212,1118,400,16,Arka_011_00_04956,ARKANSAS,LEXINGTON,75,STONE,,
Arkansas,11,0,212,1146,480,16,Arka_011_00_04958,ARKANSAS,LIBERTY,0,MONTGOMERY,,
Arkansas,11,0,212,1174,430,16,Arka_011_00_04960,ARKANSAS,LIMESTONE,84,NEWTON,,
Arkansas,11,0,212,1202,530,16,Arka_011_00_04962,ARKANSAS,LINCOLN,292,WASHINGTON,,
Arkansas,11,0,212,1314,300,16,Arka_011_00_04967,ARKANSAS,LINE,20,DREW,,
Arkansas,11,0,212,1342,350,16,Arka_011_00_04969,ARKANSAS,LISBON,50,UNION,,
Arkansas,11,0,212,1370,600,16,Arka_011_00_04971,ARKANSAS,LITTLE ROCK,55158,PULASKI,,
Arkansas,13,0,254,453,360,15,Arka_013_00_05188,ARKANSAS,LOCKESBURG,748,SEVIER,,
Arkansas,13,0,254,609,380,15,Arka_013_00_05196,ARKANSAS,LOCUST BAYOU,150,CALHOUN,,
Arkansas,13,0,254,648,260,15,Arka_013_00_05198,ARKANSAS,LONDON,303,POPE,,
Arkansas,13,0,254,687,300,15,Arka_013_00_05200,ARKANSAS,LONELM,64,FRANKLIN,,
Arkansas,13,0,254,726,488,28,Arka_013_00_05202,ARKANSAS,LONEPINE,20,JOHNSON,CLARKSVILLE,P.O.
Arkansas,13,0,254,765,320,15,Arka_013_00_05204,ARKANSAS,LONE ROCK,89,BAXTER,,
Arkansas,13,0,254,791,300,15,Arka_013_00_05206,ARKANSAS,LONO,68,HOT SPRING,,
Arkansas,13,0,254,830,330,15,Arka_013_00_05208,ARKANSAS,LONOKE,1547,LONOKE,,
Arkansas,13,0,254,1051,330,15,Arka_013_00_05219,ARKANSAS,LONSDALE,200,GARLAND,,
Arkansas,13,0,254,1116,300,15,Arka_013_00_05223,ARKANSAS,LOOKOUT,0,PRAIRIE,,
Arkansas,13,0,254,1155,488,15,Arka_013_00_05225,ARKANSAS,LORADO,25,GREENE,JONESBORO,R.D.
Arkansas,13,0,254,1181,488,28,Arka_013_00_05227,ARKANSAS,LORINE,75,RANDOLPH,POCAHONTAS,P.O.
Arkansas,13,0,254,1220,280,15,Arka_013_00_05229,ARKANSAS,LOWELL,193,BENTON,,
Arkansas,13,0,254,1259,250,15,Arka_013_00_05231,ARKANSAS,LOWRY,75,BOONE,,
Arkansas,13,0,254,1285,350,15,Arka_013_00_05233,ARKANSAS,LUNSFORD,125,CRAIGHEAD,,
Arkansas,13,0,254,1337,360,15,Arka_013_00_05236,ARKANSAS,LUXORA,677,MISSISSIPPI,,
Arkansas,13,0,254,1389,260,15,Arka_013_00_05239,ARKANSAS,LYNN,10,LAWRENCE,,
Arkansas,13,0,254,1415,320,15,Arka_013_00_05241,ARKANSAS,MABELVALE,65,PULASKI,,
Arkansas,13,0,254,453,360,15,Arka_013_00_05249,ARKANSAS,LOCKESBURG,748,SEVIER,,
Arkansas,13,0,254,609,380,15,Arka_013_00_05257,ARKANSAS,LOCUST BAYOU,150,CALHOUN,,
Arkansas,13,0,254,648,260,15,Arka_013_00_05259,ARKANSAS,LONDON,303,POPE,,
Arkansas,13,0,254,687,300,15,Arka_013_00_05261,ARKANSAS,LONELM,64,FRANKLIN,,
Arkansas,13,0,254,726,488,28,Arka_013_00_05263,ARKANSAS,LONEPINE,20,JOHNSON,CLARKSVILLE,P.O.
Arkansas,13,0,254,765,320,15,Arka_013_00_05265,ARKANSAS,LONE ROCK,89,BAXTER,,
Arkansas,13,0,254,791,300,15,Arka_013_00_05267,ARKANSAS,LONO,68,HOT SPRING,,
Arkansas,13,0,254,830,330,15,Arka_013_00_05269,ARKANSAS,LONOKE,1547,LONOKE,,
Arkansas,13,0,254,1051,330,15,Arka_013_00_05280,ARKANSAS,LONSDALE,200,GARLAND,,
Arkansas,13,0,254,1116,300,15,Arka_013_00_05284,ARKANSAS,LOOKOUT,0,PRAIRIE,,
Arkansas,13,0,254,1155,488,15,Arka_013_00_05286,ARKANSAS,LORADO,25,GREENE,JONESBORO,R.D.
Arkansas,13,0,254,1181,488,28,Arka_013_00_05288,ARKANSAS,LORINE,75,RANDOLPH,POCAHONTAS,P.O.
Arkansas,13,0,254,1220,280,15,Arka_013_00_05290,ARKANSAS,LOWELL,193,BENTON,,
Arkansas,13,0,254,1259,250,15,Arka_013_00_05292,ARKANSAS,LOWRY,75,BOONE,,
Arkansas,13,0,254,1285,350,15,Arka_013_00_05294,ARKANSAS,LUNSFORD,125,CRAIGHEAD,,
Arkansas,13,0,254,1337,360,15,Arka_013_00_05297,ARKANSAS,LUXORA,677,MISSISSIPPI,,
Arkansas,13,0,254,1389,260,15,Arka_013_00_05300,ARKANSAS,LYNN,10,LAWRENCE,,
Arkansas,13,0,254,1415,320,15,Arka_013_00_05302,ARKANSAS,MABELVALE,65,PULASKI,,
Arkansas,13,1,884,287,280,14,Arka_013_01_05305,ARKANSAS,MADISON,400,ST. FRANCIS,,
Arkansas,13,1,884,407,230,14,Arka_013_01_05310,ARKANSAS,MAGAZINE,968,LOGAN,,
Arkansas,13,1,884,602,260,14,Arka_013_01_05320,ARKANSAS,MAGNOLIA,2045,COLUMBIA,,
Arkansas,13,1,884,872,280,14,Arka_013_01_05332,ARKANSAS,MALVERN,2778,HOT SPRING,,
Arkansas,13,1,884,1097,300,14,Arka_013_01_05341,ARKANSAS,MAMMOTH SPRING,817,FULTON,,
Arkansas,13,1,884,1187,260,14,Arka_013_01_05346,ARKANSAS,MANDEVILLE,200,MILLER,,
Arkansas,13,1,884,1247,260,14,Arka_013_01_05349,ARKANSAS,MANILA,562,MISSISSIPPI,,
Arkansas,13,1,884,1337,200,14,Arka_013_01_05354,ARKANSAS,MANNING,0,DALLAS,,
Arkansas,13,1,884,1367,280,14,Arka_013_01_05356,ARKANSAS,MANSFIELD,816,SEBASTIAN,,
Arkansas,13,1,884,1502,230,14,Arka_013_01_05362,ARKANSAS,MARBLE,100,MADISON,,
Arkansas,13,1,884,1532,200,14,Arka_013_01_05364,ARKANSAS,MARCELLA,60,STONE,,
Arkansas,13,1,884,1562,230,14,Arka_013_01_05366,ARKANSAS,MARIANNA,4810,LEE,,
Arkansas,13,2,1523,463,250,12,Arka_013_02_05378,ARKANSAS,MARIE,25,MISSISSIPPI,,
Arkansas,13,2,1523,505,250,12,Arka_013_02_05380,ARKANSAS,MARION,250,CRITTENDEN,,
Arkansas,13,2,1523,575,300,12,Arka_013_02_05383,ARKANSAS,MARKED TREE,2026,POINSETT,,
Arkansas,13,2,1523,743,250,12,Arka_013_02_05392,ARKANSAS,MARMADUKE,780,GREENE,,
Arkansas,13,2,1523,897,250,12,Arka_013_02_05399,ARKANSAS,MARSHALL,558,SEARCY,,
Arkansas,13,2,1523,1023,250,12,Arka_013_02_05406,ARKANSAS,MARTINVILLE,25,FAULKNER,,
Arkansas,13,2,1523,1065,250,12,Arka_013_02_05409,ARKANSAS,MARVELL,556,PHILLIPS,,
Arkansas,13,2,1523,1289,250,12,Arka_013_02_05419,ARKANSAS,MAYFLOWER,50,FAULKNER,,
Arkansas,13,2,1523,1317,250,12,Arka_013_02_05421,ARKANSAS,MAYNARD,295,RANDOLPH,,
Arkansas,13,2,1523,1359,250,12,Arka_013_02_05424,ARKANSAS,MAYSVILLE,300,BENTON,,
Arkansas,13,2,1523,1401,250,12,Arka_013_02_05426,ARKANSAS,MAZARN,7,MONTGOMERY,,
Arkansas,13,2,1523,1429,250,12,Arka_013_02_05428,ARKANSAS,McCRORY,637,WOODRUFF,,
Arkansas,14,0,255,350,238,15,Arka_014_00_05436,ARKANSAS,McGEHEE,157,DESHA,,
Arkansas,14,0,255,512,285,15,Arka_014_00_05443,ARKANSAS,McKAMIE,75,LAFAYETTE,,
Arkansas,14,0,255,575,255,15,Arka_014_00_05446,ARKANSAS,McNEIL,482,COLUMBIA,,
Arkansas,14,0,255,625,195,15,Arka_014_00_05450,ARKANSAS,McRAE,59,WHITE,,
Arkansas,14,0,255,662,265,15,Arka_014_00_05453,ARKANSAS,MELBOURNE,282,IZARD,,
Arkansas,14,0,255,737,265,15,Arka_014_00_05457,ARKANSAS,MELLWOOD,0,PHILLIPS,,
Arkansas,14,0,255,775,205,15,Arka_014_00_05460,ARKANSAS,MENA,3953,POLK,,
Arkansas,14,0,255,1125,315,15,Arka_014_00_05476,ARKANSAS,MIDDLEBROOK,25,RANDOLPH,,
Arkansas,14,0,255,1162,285,15,Arka_014_00_05479,ARKANSAS,MIDLAND,639,SEBASTIAN,,
Arkansas,14,0,255,1225,315,15,Arka_014_00_05483,ARKANSAS,MILLVILLE,1000,OUACHITA,,
Arkansas,14,0,255,1250,245,15,Arka_014_00_05485,ARKANSAS,MILNER,0,COLUMBIA,,
Arkansas,14,0,255,1275,195,15,Arka_014_00_05487,ARKANSAS,MILO,47,ASHLEY,,
Arkansas,14,0,255,1312,365,15,Arka_014_00_05489,ARKANSAS,MINERAL SPRINGS,432,HOWARD,,
Arkansas,14,0,255,1412,295,15,Arka_014_00_05496,ARKANSAS,MINTURN,251,LAWRENCE,,
Arkansas,14,0,255,1450,195,15,Arka_014_00_05499,ARKANSAS,MIST,25,ASHLEY,,
Arkansas,14,0,255,1475,195,15,Arka_014_00_05501,ARKANSAS,MOKO,0,FULTON,,
Arkansas,14,2,1591,349,330,18,Arka_014_02_05503,ARKANSAS,MT. HOLLY,80,UNION,,
Arkansas,14,2,1591,384,410,18,Arka_014_02_05505,ARKANSAS,MT. IDA,225,MONTGOMERY,,
Arkansas,14,2,1591,484,380,18,Arka_014_02_05510,ARKANSAS,MT. JUDEA,69,NEWTON,,
Arkansas,14,2,1591,534,350,18,Arka_014_02_05512,ARKANSAS,MT. LEVI,37,JOHNSON,,
Arkansas,14,2,1591,567,680,18,Arka_014_02_05514,ARKANSAS,MT. PISGAH,100,WHITE,SEARCY,R.D.
Arkansas,14,2,1591,601,400,18,Arka_014_02_05516,ARKANSAS,MT. PLEASANT,350,IZARD,,
Arkansas,14,2,1591,651,450,18,Arka_014_02_05518,ARKANSAS,MT. VERNON,250,FAULKNER,,
Arkansas,14,2,1591,684,420,18,Arka_014_02_05520,ARKANSAS,MULBERRY,722,CRAWFORD,,
Arkansas,14,2,1591,817,350,18,Arka_014_02_05527,ARKANSAS,MUNDELL,24,CARROLL,,
Arkansas,14,2,1591,851,420,18,Arka_014_02_05529,ARKANSAS,MURFREESBORO,516,PIKE,,
Arkansas,14,2,1591,1034,350,18,Arka_014_02_05536,ARKANSAS,MURILLO,10,SEARCY,,
Arkansas,14,2,1591,1067,450,18,Arka_014_02_05538,ARKANSAS,NASHVILLE,2374,HOWARD,,
Arkansas,14,2,1591,1317,320,18,Arka_014_02_05548,ARKANSAS,NATHAN,50,PIKE,,
Arkansas,14,2,1591,1351,550,18,Arka_014_02_05550,ARKANSAS,NATURAL STEPS,100,PULASKI,,
Arkansas,14,2,1591,1417,680,18,Arka_014_02_05553,ARKANSAS,NAYLOR,80,FAULKNER,VILONIA,R.D.
Arkansas,14,2,1591,1467,680,18,Arka_014_02_05556,ARKANSAS,NEELLY,25,YELL,DARDANELLE,R.D.
Arkansas,14,2,1591,1517,550,18,Arka_014_02_05558,ARKANSAS,NETTLETON,1080,CRAIGHEAD,,
Arkansas,14,2,1591,1617,550,18,Arka_014_02_05562,ARKANSAS,NEWARK,595,INDEPENDENCE,,
Arkansas,14,2,1591,1784,350,18,Arka_014_02_05570,ARKANSAS,NEWBURG,75,IZARD,,
Arkansas,15,1,836,257,345,18,Arka_015_01_05573,ARKANSAS,OMAHA,500,BOONE,,
Arkansas,15,1,836,326,385,18,Arka_015_01_05576,ARKANSAS,ONEIDA,75,PHILLIPS,,
Arkansas,15,1,836,394,285,18,Arka_015_01_05579,ARKANSAS,OPAL,0,POLK,,
Arkansas,15,1,836,428,885,35,Arka_015_01_05581,ARKANSAS,OPHIR,50,MONTGOMERY,WOMBLE,P.O.
Arkansas,15,1,836,479,385,18,Arka_015_01_05583,ARKANSAS,OSAGE,135,CARROLL,,
Arkansas,15,1,836,547,585,18,Arka_015_01_05586,ARKANSAS,OSCEOLA,1767,MISSISSIPPI,,
Arkansas,15,1,836,785,385,18,Arka_015_01_05594,ARKANSAS,OUACHITA,0,DALLAS,,
Arkansas,15,1,836,836,885,35,Arka_015_01_05596,ARKANSAS,OVERCUP,47,CONWAY,MORRILLTON,R.D.
Arkansas,15,1,836,887,485,18,Arka_015_01_05598,ARKANSAS,OWENSVILLE,110,SALINE,,
Arkansas,15,1,836,955,385,18,Arka_015_01_05602,ARKANSAS,OXFORD,110,IZARD,,
Arkansas,15,1,836,989,485,18,Arka_015_01_05604,ARKANSAS,OZAN,129,HEMPSTEAD,,
Arkansas,15,1,836,1057,485,18,Arka_015_01_05608,ARKANSAS,OZARK,1146,FRANKLIN,,
Arkansas,15,1,836,1261,585,18,Arka_015_01_05616,ARKANSAS,PALESTINE,173,ST. FRANCIS,,
Arkansas,15,1,836,1363,485,18,Arka_015_01_05620,ARKANSAS,PANGBURN,130,WHITE,,
Arkansas,15,1,836,1533,585,18,Arka_015_01_05626,ARKANSAS,PARAGOULD,7500,GREENE,,
Arkansas,15,2,1472,580,340,22,Arka_015_02_05646,ARKANSAS,PARIS,1497,LOGAN,,
Arkansas,15,2,1472,904,380,22,Arka_015_02_05656,ARKANSAS,PARKDALE,383,ASHLEY,,
Arkansas,15,2,1472,1012,340,22,Arka_015_02_05660,ARKANSAS,PARKIN,150,CROSS,,
Arkansas,15,2,1472,1120,300,22,Arka_015_02_05664,ARKANSAS,PARKS,28,SCOTT,,
Arkansas,15,2,1472,1174,380,22,Arka_015_02_05667,ARKANSAS,PATMOS,200,HEMSTEAD,,
Arkansas,15,2,1472,1228,420,22,Arka_015_02_05670,ARKANSAS,PEACH ORCHARD,300,CLAY,,
Arkansas,15,2,1472,1318,380,22,Arka_015_02_05674,ARKANSAS,PEA RIDGE,200,BENTON,,
Arkansas,15,2,1472,1390,380,22,Arka_015_02_05677,ARKANSAS,PEARSON,10,CLEBURNE,,
Arkansas,15,2,1472,1426,300,22,Arka_015_02_05679,ARKANSAS,PEEL,65,MARION,,
